# Delayed Equilibrium Model (DEM) Results
# Fluid: REFPROP::WATER
# Mass flow rate: 15.35 kg/s
# Nucleation pressure: 11117059.820204036 Pa
# Frozen entropy: 3438.202960773038 J/kg.K
# Number of axial points: 500
# Axial range: 0.000000 to 0.463107 m
# Max Mach number: 0.9464
# Min pressure: 7558935.76 Pa
#
z,pressure,velocity,density,entropy,enthalpy,gamma,quality,power,volume_fraction,mass_residual,mach_number,speed_of_sound,T_sat,T_meta
0.058468393082164324,11497763.831582556,38.58121657994679,670.4610959818076,3438.1881492467414,1455878.5252642962,0.0,0.0,22359159.6791506,0.0,0.365029704498669,0.04803033470873717,803.2677018369499,,592.2525346760801
0.05939646281362725,11473885.94381372,39.48275713765351,670.4238878355859,3438.1888688112936,1455843.3363101338,0.0,0.0,22359159.678613942,0.0,0.3738998082187681,0.049164774272990715,803.0700378775838,,592.2383691789202
0.06032453254509018,11449384.475603022,40.38659109202477,670.3856818746596,3438.1896336651525,1455807.2420051561,0.0,0.0,22359159.678758908,0.0,0.3816378856770939,0.05030296200368814,802.8670575912346,,592.223830757048
0.0612526022765531,11424253.345288195,41.292764032233826,670.346466693586,3438.190445550234,1455770.2341512868,0.0,0.0,22359159.678096164,0.0,0.38934116291455645,0.05144498414915083,802.6586987084419,,592.20891551602
0.06218067200801603,11398515.834664792,42.200284254707896,670.3062763774789,3438.19130636333,1455732.3484354687,0.0,0.0,22359159.679616738,0.0,0.3971699255592398,0.052589619002448004,802.4451413641826,,592.1936370797677
0.06310874173947896,11372173.063123269,43.108999094581364,670.2651106544992,3438.192217838471,1455693.58738817,0.0,0.0,22359159.677445948,0.0,0.40467852782888336,0.05373670080444588,802.2263825138807,,592.1779958357291
0.06403681147094188,11345305.683346568,44.01608887150004,670.2230927797691,3438.193182032744,1455654.0723942283,0.0,0.0,22359159.679661904,0.0,0.4123898456431263,0.0548826932107486,802.0030777731517,,592.1620396954788
0.0649648812024048,11317895.268789928,44.92223252763808,670.1801922304592,3438.1942006144195,1455613.7767951612,0.0,0.0,22359159.6773409,0.0,0.41965075985515554,0.05602847307404631,801.7750629803813,,592.1457573999054
0.06589295093386774,11290049.214499013,45.8239810253009,670.1365741630426,3438.1952754836593,1455572.8618144796,0.0,0.0,22359159.67964629,0.0,0.4272262579293269,0.057169694689952845,801.5432175004099,,592.1292128999792
0.06682102066533066,11261738.478493392,46.72248862563384,670.0921917050625,3438.1964081720985,1455531.28488718,0.0,0.0,22359159.6785086,0.0,0.4343797893175356,0.05830782922139798,801.3072901106646,,592.112388617131
0.06774909039679358,11233088.879581526,47.61398345802457,670.0472391125157,3438.1976004540925,1455489.2346971785,0.0,0.0,22359159.679255873,0.0,0.44199159973528346,0.05943810597642905,801.0683159538514,,592.095359615542
0.06867716012825652,11204136.670072585,48.497717635422305,670.0017715176382,3438.1988537826746,1455446.7661056325,0.0,0.0,22359159.67934807,0.0,0.4499712075326183,0.060559574744985474,800.8265883577405,,592.078147443422
0.06960522985971944,11174861.868609464,49.3747043603019,669.9557565036012,3438.2001693671546,1455403.8499063891,0.0,0.0,22359159.682543445,0.0,0.45772666238326387,0.061673518098561954,800.5819334222994,,592.060739985123
0.07053329959118236,11145288.530616598,50.24455761245815,669.9092302944771,3438.2015484881613,1455360.5226613977,0.0,0.0,22359159.679849684,0.0,0.46318326894142103,0.0627794439422493,800.3345435598002,,592.0431514903316
0.07146136932264528,11115057.531697566,51.11814304764138,669.6562417996533,3438.25908868206,1455316.2481733847,1.4965783695153242e-06,2.6608139663108244e-05,22359159.67987226,0.0002811129313003907,0.4696744027290407,0.0638955427134114,800.0267448532353,592.0107739667153,592.0117816571003
0.07238943905410822,11085035.634422684,51.97059275700964,669.601912263432,3438.2605953824764,1455272.3091947713,0.0004012392993502688,2.7687587053051927e-05,22359159.679915614,0.00029351634124305,0.47593103938315906,0.06677411173626087,778.3045166108536,591.8072686820724,591.9937558927093
0.07331750878557114,11054693.780648021,52.817650670801726,669.5411291125247,3438.2618726984356,1455227.9283352306,0.0009390103086645499,2.9705974242227833e-05,22359159.67985258,0.0003159992805504992,0.4808034164923711,0.06996106039797727,754.9578346918368,591.601157887376,591.9754265167411
0.07424557851703406,11023887.987484392,53.6635761834737,669.4717863887856,3438.2631776915696,1455182.8907417648,0.0015482145164320185,3.3007202348496314e-05,22359159.679848626,0.00035234361441476204,0.4852093187132205,0.0734273399064988,730.8391704208275,591.3914443760348,591.9567801098059
0.075173648248497,10992556.358419541,54.51011389961719,669.3936540982479,3438.26378925596,1455137.1041898392,0.002210482064500004,3.741586859947482e-05,22359159.679884687,0.0004008227067999258,0.48848092796733766,0.07712694600093523,706.7583604173334,591.1776826389911,591.9374318345799
0.07610171797995992,10960872.847183952,55.35253566622628,669.3092999076508,3438.261332253286,1455090.8286469816,0.0029163895350420754,4.194231522929484e-05,22359159.67682709,0.0004509247221442549,0.49329992147166735,0.08102740026520709,683.1335509352937,590.9610373410411,591.9163467424346
0.07702978771142284,10928462.778558409,56.20099174233189,669.2061609454162,3438.2641979397586,1455043.5045239406,0.0036601608808137153,5.068603849517898e-05,22359159.676996395,0.0005469184355320474,0.4971316817015019,0.08506149719174298,660.710116771697,590.7389191627145,591.8973870224228
0.07795785744288578,10895360.315512871,57.05430626644229,669.0881854693262,3438.268407449086,1454995.1831745878,0.0044378081045535,6.18997259093677e-05,22359159.67463263,0.0006703998920768265,0.5016704864730404,0.08935243677648867,638.5310610964221,590.5115260583708,591.8785304402372
0.0788859271743487,10862628.986093473,57.884993426605675,668.970806139911,3438.2639982866344,1454947.4544556118,0.005246468936912882,7.088240400372787e-05,22359159.837054826,0.0007705111635441526,0.5143969964387747,0.0936906021960226,617.8313733697299,590.2861533939116,591.8557351094943
0.07981399690581162,10827453.509152694,58.76529307886255,668.8204878433711,3438.2698479620644,1454896.1106532712,0.006083712588447214,8.70251122215509e-05,22359159.83399991,0.0009497011538757041,0.5183763482445922,0.09816649840849702,598.6287993519385,590.0433619533244,591.8363401572334
0.08074206663727455,10790389.211060798,59.679301246173814,668.6573526578868,3438.270687698089,1454841.9812347037,0.0069491191319803235,0.00010335212816002178,22359159.837756455,0.0011325452163205257,0.5185872692087958,0.10289008181194925,580.0296801712028,589.7868688688834,591.8133431075519
0.08167013636873748,10751500.998085001,60.6238899636521,668.4782858961012,3438.2676742619724,1454785.162736671,0.007841950156387594,0.00012063163164620212,22359159.838071343,0.0013276334811100504,0.5168994038093935,0.10779252843662422,562.4127278848964,589.5170166282246,591.7872953453942
0.0825982061002004,10710981.699478222,61.59298509841168,668.2553643054338,3438.28089524019,1454725.9430396294,0.008761431548570809,0.00014834734743199516,22359159.841025643,0.0016399752664124287,0.5156949646518179,0.1129166603627717,545.4729612134253,589.23503791452,591.7681917427095
0.08352627583166332,10668698.882123087,62.58861005399301,668.0332869161907,3438.27521106437,1454664.1235807475,0.00970672270465655,0.00017048284923970613,22359159.836247142,0.0018935415839768195,0.5137795767169813,0.118387581421061,528.675468344846,588.9399016791841,591.7386553534784
0.08445434556312625,10624936.871279525,63.60286656174387,667.7790575066715,3438.274563842654,1454600.1283073605,0.01067757809641415,0.0001982687678286593,22359159.836090617,0.0022128181566329484,0.5138844095511192,0.12389549103752512,513.3590095097167,588.6334823599703,591.7105790583043
0.08538241529458918,10579433.825551456,64.64095279870652,667.4888668071277,3438.279628659559,1454533.5642158303,0.011673280681556127,0.0002322994592968488,22359159.835789707,0.002605608797410616,0.5150044986315763,0.12954424880091459,498.98743786030707,588.3138314686045,591.6841701304487
0.0863104850260521,10531918.818579966,65.70794411896796,667.1638996768927,3438.2872791240534,1454464.0236166539,0.012693671786814765,0.0002714706288286222,22359159.835354257,0.0030608452704288117,0.5161559242498157,0.13557256045547675,484.66993540737207,587.9789058977351,591.6578418347603
0.08723855475751503,10482832.149172533,66.79261700565493,666.8209589006291,3438.2845742616805,1454392.1641299673,0.013738530891544403,0.00030995375549281926,22359159.84143861,0.0035135789648747077,0.5196342016565509,0.1418220329208029,470.96079241053934,587.6316683583658,591.625250199395
